getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "WalkingWR""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-02-14 10:31:48.215547+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setTraitCollection:" from extension _UISceneHostingTraitCollectionPropagationSettings on class "FBSSceneSettings"
2026-02-14 10:31:48.215556+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "tintColor" from extension _UISceneHostingTraitCollectionPropagationSettings on class "FBSSceneSettings"
2026-02-14 10:31:48.215565+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setTintColor:" from extension _UISceneHostingTraitCollectionPropagationSettings on class "FBSSceneSettings"
2026-02-14 10:31:48.215719+0000 0x28ceb5d  Default     0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingSheetPresentationSettings> on FBSSceneSettings
2026-02-14 10:31:48.216148+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "sheetConfiguration" from extension <_UISceneHostingSheetPresentationSettings> on class "FBSSceneSettings"
2026-02-14 10:31:48.216161+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setSheetConfiguration:" from extension <_UISceneHostingSheetPresentationSettings> on class "FBSSceneSettings"
2026-02-14 10:31:48.216186+0000 0x28ceb5d  Default     0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingSheetPresentationClientSettings> on FBSSceneClientSettings
2026-02-14 10:31:48.216223+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "sheetClientConfiguration" from extension <_UISceneHostingSheetPresentationClientSettings> on class "FBSSceneClientSettings"
2026-02-14 10:31:48.216234+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setSheetClientConfiguration:" from extension <_UISceneHostingSheetPresentationClientSettings> on class "FBSSceneClientSettings"
2026-02-14 10:31:48.216263+0000 0x28ceb5d  Default     0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingEventDeferringHostProviding> on FBSSceneSettings
2026-02-14 10:31:48.216335+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "maintainHostFirstResponderWhenClientWantsKeyboard" from extension <_UISceneHostingEventDeferringHostProviding> on class "FBSSceneSettings"
2026-02-14 10:31:48.216345+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setMaintainHostFirstResponderWhenClientWantsKeyboard:" from extension <_UISceneHostingEventDeferringHostProviding> on class "FBSSceneSettings"
2026-02-14 10:31:48.216520+0000 0x28ceb5d  Default     0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <UIKit__UITypedKeyValueSceneSettings> on FBSSceneSettings
2026-02-14 10:31:48.216565+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "_uiTypedKeyStorage" from extension <UIKit__UITypedKeyValueSceneSettings> on class "FBSSceneSettings"
2026-02-14 10:31:48.216575+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "set_uiTypedKeyStorage:" from extension <UIKit__UITypedKeyValueSceneSettings> on class "FBSSceneSettings"
2026-02-14 10:31:48.216594+0000 0x28ceb5d  Default     0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <UIKit__UITypedKeyValueSceneSettings> on FBSSceneClientSettings
2026-02-14 10:31:48.216620+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "_uiTypedKeyStorage" from extension <UIKit__UITypedKeyValueSceneSettings> on class "FBSSceneClientSettings"
2026-02-14 10:31:48.216629+0000 0x28ceb5d  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "set_uiTypedKeyStorage:" from extension <UIKit__UITypedKeyValueSceneSettings> on class "FBSSceneClientSettings"
2026-02-14 10:31:48.216737+0000 0x28ceb5c  Default     0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneSettingsCore on FBSSceneSettings
2026-02-14 10:31:48.217220+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (BaseBoard) [com.apple.BaseBoard:Common] [rdar://100354962] Fixing incorrect property returned by protocol_copyPropertyList2() for "activityMode": required --> optional
2026-02-14 10:31:48.217234+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (BaseBoard) [com.apple.BaseBoard:Common] [rdar://100354962] Fixing incorrect property returned by protocol_copyPropertyList2() for "jetsamMode": required --> optional
2026-02-14 10:31:48.217245+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (BaseBoard) [com.apple.BaseBoard:Common] [rdar://100354962] Fixing incorrect property returned by protocol_copyPropertyList2() for "prefersProcessTaskSuspensionWhileSceneForeground": required --> optional
2026-02-14 10:31:48.217258+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (BaseBoard) [com.apple.BaseBoard:Common] [rdar://100354962] Fixing incorrect property returned by protocol_copyPropertyList2() for "propagatedSettings": required --> optional
2026-02-14 10:31:48.217270+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (BaseBoard) [com.apple.BaseBoard:Common] [rdar://100354962] Fixing incorrect property returned by protocol_copyPropertyList2() for "clientProcess": required --> optional
2026-02-14 10:31:48.217293+0000 0x28cead0  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key UIScreenIsCapturedValue in CFPrefsSearchListSource<0x6000030001b0> (Domain: com.apple.UIKit, Container: (null))
2026-02-14 10:31:48.217354+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "interruptionPolicy" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217413+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setInterruptionPolicy:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217424+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "prefersProcessTaskSuspensionWhileSceneForeground" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217434+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setPrefersProcessTaskSuspensionWhileSceneForeground:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217444+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "frame" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217453+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setFrame:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217463+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "propagatedSettings" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217473+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setPropagatedSettings:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217482+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "clientProcess" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217492+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setClientProcess:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217501+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "isForeground" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217510+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setForeground:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217519+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "displayConfiguration" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217528+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setDisplayConfiguration:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217537+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "level" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217546+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setLevel:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217554+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "isClientFuture" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217563+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setClientFuture:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217573+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "jetsamMode" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217582+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setJetsamMode:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217590+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "interfaceOrientation" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217600+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setInterfaceOrientation:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217609+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "activityMode" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217618+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setActivityMode:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217626+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "isOccluded" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217636+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setOccluded:" from extension FBSSceneSettingsCore on class "FBSSceneSettings"
2026-02-14 10:31:48.217666+0000 0x28ceb5c  Default     0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneClientSettingsCore on FBSSceneClientSettings
2026-02-14 10:31:48.217757+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "layers" from extension FBSSceneClientSettingsCore on class "FBSSceneClientSettings"
2026-02-14 10:31:48.217768+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setLayers:" from extension FBSSceneClientSettingsCore on class "FBSSceneClientSettings"
2026-02-14 10:31:48.217778+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "preferredLevel" from extension FBSSceneClientSettingsCore on class "FBSSceneClientSettings"
2026-02-14 10:31:48.217787+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "setPreferredLevel:" from extension FBSSceneClientSettingsCore on class "FBSSceneClientSettings"
2026-02-14 10:31:48.217795+0000 0x28ceb5c  Debug       0x0                  35254  0    WalkingWR: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] registering method "preferredSceneHostIdentity" from extension FBSSceneClientSettingsCore on class "FBSSceneClientSettings"
